epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
103,401.845,0.92572,1.31034,0.18274,0.59627,1.08728,1,0.98451,0.98588,0.76613,0.98714,0.97185,0.97387,0.7129,0.84503,1.01353,0.04399,0.45403,0.93749,0.0013268,0.0013268,0.0013268
104,408.655,0.8844,1.2798,0.17692,0.57695,1.07291,0.98556,0.97468,0.98765,0.77574,0.98556,0.97468,0.98765,0.66077,0.82967,1.14068,0.03752,0.4515,0.94421,0.0013202,0.0013202,0.0013202
105,412.594,0.88973,1.28704,0.18254,0.56938,1.06872,1,0.9725,0.98978,0.77863,0.98698,0.95991,0.98114,0.70461,0.82518,1.0177,0.04036,0.41939,0.92758,0.0013136,0.0013136,0.0013136
106,417.748,0.86563,1.25272,0.18668,0.55717,1.05701,1,0.97403,0.98742,0.76051,1,0.97403,0.98681,0.7266,0.89264,0.96704,0.06128,0.42936,0.95259,0.001307,0.001307,0.001307
107,424.544,0.88554,1.29161,0.18801,0.57688,1.07109,0.9873,0.98408,0.9885,0.7766,0.9873,0.98408,0.9885,0.757,0.90226,1.0051,0.04059,0.45221,0.9801,0.0013004,0.0013004,0.0013004
108,431.431,0.91729,1.28256,0.18078,0.58703,1.08522,0.99827,0.97468,0.98909,0.74071,0.99827,0.97468,0.98736,0.68121,0.99997,1.09807,0.04362,0.44796,0.9857,0.0012938,0.0012938,0.0012938
109,437.988,0.90313,1.32093,0.18635,0.57341,1.07724,1,0.97458,0.98644,0.74357,0.98665,0.96203,0.97648,0.71337,0.93763,1.06798,0.03704,0.44846,0.96237,0.0012872,0.0012872,0.0012872
110,445.683,0.90366,1.35425,0.18668,0.57103,1.06676,0.97738,0.96203,0.98588,0.76966,0.97738,0.96203,0.98588,0.72898,0.85098,0.99949,0.04048,0.43772,0.93671,0.0012806,0.0012806,0.0012806
111,453.091,0.9038,1.32958,0.18298,0.58712,1.08754,1,0.97224,0.9874,0.75036,1,0.97224,0.9874,0.72938,0.89259,0.98143,0.03956,0.45039,0.95884,0.001274,0.001274,0.001274
112,460.416,0.90747,1.3078,0.19208,0.58673,1.07601,1,0.98684,0.98551,0.74525,1,0.98684,0.98551,0.69872,0.95686,1.05338,0.0465,0.46671,0.96459,0.0012674,0.0012674,0.0012674
113,467.269,0.889,1.22838,0.18516,0.56253,1.07095,0.99577,0.98734,0.98577,0.78195,0.983,0.97468,0.97575,0.70352,0.80999,1.08464,0.04561,0.41789,0.92338,0.0012608,0.0012608,0.0012608
