epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
98,1746.01,1.46842,2.14454,0.15673,0.84806,1.5241,0.83879,0.92903,0.94887,0.54981,0.82207,0.90968,0.92928,0.58503,1.4795,1.43104,0.02152,1.08935,1.28514,0.001418,0.001418,0.001418
99,1766.68,1.45966,2.22822,0.16985,0.85326,1.53851,0.87053,0.91099,0.96738,0.47239,0.87053,0.91099,0.96738,0.5837,1.75127,1.48308,0.02713,0.77347,1.4011,0.001412,0.001412,0.001412
100,1781.19,1.45419,2.23069,0.17273,0.88508,1.54933,0.85562,0.94194,0.95649,0.52339,0.84976,0.93548,0.94416,0.57178,1.56476,1.51206,0.02137,0.85857,1.28671,0.001406,0.001406,0.001406
101,1798.91,1.50131,2.25897,0.16676,0.89342,1.56647,0.85544,0.9163,0.95223,0.55043,0.84942,0.90985,0.94015,0.57721,1.48033,1.50603,0.01956,0.73887,1.25422,0.0014,0.0014,0.0014
102,1814.15,1.40556,2.10425,0.14925,0.83446,1.47102,0.84915,0.94425,0.94667,0.5218,0.84934,0.94566,0.93581,0.56824,1.57011,1.47841,0.0277,0.72819,1.29192,0.001394,0.001394,0.001394
103,1834.48,1.43226,2.0952,0.16391,0.86259,1.51346,0.89291,0.89677,0.95247,0.48294,0.88599,0.89032,0.94524,0.58505,1.7279,1.45013,0.02265,0.73291,1.3524,0.001388,0.001388,0.001388
104,1851.4,1.40417,2.11899,0.15421,0.83458,1.4713,0.84698,0.92849,0.9505,0.53982,0.84116,0.92245,0.93661,0.58652,1.52669,1.40664,0.02842,0.71007,1.26939,0.001382,0.001382,0.001382
105,1867.67,1.45542,2.18331,0.15436,0.86716,1.50006,0.89257,0.89032,0.95656,0.57653,0.88537,0.88387,0.94914,0.57075,1.40117,1.49239,0.03125,0.70319,1.21166,0.001376,0.001376,0.001376
106,1884.69,1.42356,2.08345,0.14593,0.84265,1.48279,0.88178,0.87742,0.95495,0.52769,0.86175,0.90323,0.94694,0.59555,1.57611,1.44188,0.01806,0.84297,1.29718,0.00137,0.00137,0.00137
107,1906.22,1.41751,2.16037,0.1617,0.8508,1.48755,0.72036,0.95484,0.86055,0.46709,0.70838,0.94194,0.84124,0.50042,1.61934,1.46606,0.0218,1.31454,1.30628,0.001364,0.001364,0.001364
