epoch,time,train/box_loss,train/pose_loss,train/kobj_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(P),metrics/recall(P),metrics/mAP50(P),metrics/mAP50-95(P),val/box_loss,val/pose_loss,val/kobj_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,398.937,0.96349,1.981,0.17948,0.6259,1.23626,0.87021,0.90323,0.95722,0.67687,0.86507,0.91,0.95239,0.52925,1.05707,1.63242,0.03421,0.66234,1.10235,0.001592,0.001592,0.001592
70,405.014,0.97346,1.92669,0.1856,0.63165,1.22191,0.87705,0.87445,0.94749,0.67953,0.87058,0.868,0.93479,0.52006,1.06787,1.6322,0.03475,0.64074,1.12065,0.001586,0.001586,0.001586
71,410.149,0.93556,1.9958,0.20713,0.62488,1.2468,0.90752,0.88636,0.95362,0.6845,0.90752,0.88636,0.95695,0.54933,1.03489,1.55875,0.032,0.61017,1.10568,0.00158,0.00158,0.00158
72,415.981,0.94324,1.90808,0.18553,0.62198,1.21806,0.8739,0.89425,0.95212,0.69167,0.85925,0.90585,0.91565,0.53011,1.05613,1.62094,0.03217,0.64838,1.09916,0.001574,0.001574,0.001574
73,421.994,0.95377,1.86539,0.19092,0.61165,1.23667,0.88126,0.90978,0.95276,0.70572,0.87017,0.91613,0.94448,0.52105,0.99737,1.62307,0.03943,0.60797,1.08356,0.001568,0.001568,0.001568
74,427.598,0.95385,1.86319,0.18704,0.64963,1.24629,0.84801,0.94839,0.9594,0.68489,0.85195,0.95484,0.96213,0.51918,1.05573,1.64262,0.03155,0.59851,1.12918,0.001562,0.001562,0.001562
75,432.943,0.9391,1.81285,0.16973,0.60762,1.21291,0.89827,0.92258,0.96294,0.7031,0.87817,0.90323,0.93296,0.54162,1.01138,1.55641,0.0277,0.65981,1.10293,0.001556,0.001556,0.001556
76,438.062,0.92544,1.87181,0.18098,0.6141,1.20537,0.875,0.90327,0.95791,0.69921,0.85467,0.87264,0.93025,0.50887,1.04432,1.68042,0.03193,0.62361,1.10545,0.00155,0.00155,0.00155
77,443.207,0.95323,1.87192,0.18687,0.61007,1.22578,0.87596,0.91122,0.958,0.69409,0.87596,0.91122,0.96126,0.56993,1.0646,1.56519,0.02924,0.60937,1.12878,0.001544,0.001544,0.001544
78,449.871,0.91436,1.88472,0.17606,0.58184,1.18583,0.88181,0.91455,0.9552,0.714,0.86544,0.90968,0.93186,0.5464,0.99212,1.5643,0.03457,0.5896,1.09258,0.001538,0.001538,0.001538
79,455.37,0.90409,1.78397,0.17316,0.59234,1.196,0.87958,0.89537,0.95403,0.71965,0.86063,0.8765,0.92848,0.53448,0.99195,1.58149,0.03697,0.58361,1.09265,0.001532,0.001532,0.001532
80,460.872,0.9012,1.76788,0.17333,0.58193,1.19265,0.88099,0.9074,0.96006,0.71135,0.88099,0.9074,0.96339,0.56552,1.00521,1.48137,0.03278,0.61555,1.09367,0.001526,0.001526,0.001526
81,466.536,0.90233,1.74279,0.17339,0.5976,1.19395,0.88666,0.90848,0.95512,0.7079,0.88023,0.90968,0.9382,0.5642,1.03762,1.53554,0.03455,0.60419,1.11035,0.00152,0.00152,0.00152
82,472.098,0.87949,1.86193,0.17087,0.57603,1.17318,0.89256,0.90323,0.95872,0.70362,0.88618,0.89677,0.95199,0.55901,0.98382,1.49092,0.02725,0.70721,1.07489,0.001514,0.001514,0.001514
83,478.625,0.90273,1.74435,0.16815,0.58755,1.20774,0.90698,0.88066,0.96032,0.71388,0.89374,0.8682,0.94643,0.54203,0.9949,1.58274,0.03554,0.5958,1.10132,0.001508,0.001508,0.001508
84,484.099,0.9066,1.79277,0.18042,0.59448,1.2001,0.85565,0.92258,0.95153,0.70394,0.8253,0.89032,0.89964,0.51457,1.00447,1.65919,0.02615,0.60476,1.09677,0.001502,0.001502,0.001502
85,489.772,0.8892,1.77556,0.17615,0.59543,1.1879,0.82592,0.94194,0.95787,0.72332,0.82026,0.93548,0.95168,0.55849,0.98706,1.53443,0.02691,0.584,1.08543,0.001496,0.001496,0.001496
86,494.692,0.89279,1.79073,0.18482,0.5802,1.19666,0.86628,0.91949,0.96002,0.71614,0.85415,0.9068,0.93876,0.56362,0.98791,1.52022,0.0296,0.58255,1.07628,0.00149,0.00149,0.00149
